고유번호,구분코드,구분명,측정일자,측정수위,통신상태,위치정보
19-0003,19,영등포,2025-07-20 17:20,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:19,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:18,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:17,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:16,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:15,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:14,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:13,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:12,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:11,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:10,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:09,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:08,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:07,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:06,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:05,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:04,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:03,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:02,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:01,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 17:00,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:59,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:58,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:57,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:56,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:55,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:54,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:53,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:52,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:51,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0003,19,영등포,2025-07-20 16:50,0.12,통신양호,영등포구 선유로55길 35앞 전용맨홀(선유파크빌앞~당산초등교 담장앞)
19-0004,19,영등포,2025-07-20 17:22,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:21,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:20,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:19,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:18,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:17,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:16,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:15,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:14,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:13,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:12,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:11,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:10,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:09,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:08,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:07,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:06,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:05,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:04,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:03,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:02,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:01,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 17:00,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:59,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:58,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:57,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:56,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:55,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:54,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:53,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:52,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:51,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0004,19,영등포,2025-07-20 16:50,0.29,통신양호,"영등포구 도림로141길21옆 하수박스 내   (영문교회옆, 남성맨션101동옆)"
19-0005,19,영등포,2025-07-20 17:22,0.16,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:21,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:20,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:19,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:18,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:17,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:16,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:15,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:14,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:13,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:12,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:11,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:10,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:09,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:08,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:07,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:06,0.17,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:05,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:04,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:03,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:02,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:01,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 17:00,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:59,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:58,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:57,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:56,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:55,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:54,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:53,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:52,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:51,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0005,19,영등포,2025-07-20 16:50,0.18,통신양호,서울특별시 영등포구 신풍로 16길 16
19-0006,19,영등포,2025-07-20 17:22,0.22,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:21,0.22,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:20,0.22,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:19,0.22,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:18,0.22,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:17,0.22,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:16,0.22,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:15,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:14,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:13,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:12,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:11,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:10,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:09,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:08,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:07,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:06,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:05,0.23,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:04,0.24,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:03,0.24,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:02,0.24,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:01,0.24,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 17:00,0.24,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:59,0.24,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:58,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:57,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:56,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:55,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:54,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:53,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:52,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:51,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0006,19,영등포,2025-07-20 16:50,0.25,통신양호,서울특별시 영등포구 신풍로 96
19-0007,19,영등포,2025-07-20 17:22,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:21,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:20,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:19,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:18,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:17,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:16,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:15,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:14,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:13,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:12,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:11,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:10,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:09,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:08,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:07,0.23,통신양호,서울특별시 영등포구 여의대방로 141
19-0007,19,영등포,2025-07-20 17:06,0.23,통신양호,서울특별시 영등포구 여의대방로 141
